[INFO ] [2021-08-26 21:53:29,539] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 17:24:12,038] User_01_Register - Step 06: Click to Email textbox with value: testing27692@email.com
[INFO ] [2021-08-30 17:24:12,419] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 17:24:12,479] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 17:24:12,914]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:24:12,914] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 17:24:13,142] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 17:24:13,452] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 17:24:14,647] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 17:24:14,790]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:24:14,790] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 17:24:15,037] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 17:24:15,410] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 17:24:15,520] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 17:24:15,539]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:24:15,539] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 17:24:15,851] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 17:24:15,978] User_01_Register - Step 06: Click to Email textbox with value: testing76483@email.com
[INFO ] [2021-08-30 17:24:16,140] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 17:24:16,281] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 17:24:16,409] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 17:24:17,658] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 17:24:17,810] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 17:24:17,824]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:24:17,840] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 17:24:18,071]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:24:18,074] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 17:24:18,989] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 17:24:19,099]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:24:19,099] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 17:24:20,654] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 17:24:20,767]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:24:20,771] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 17:24:21,615] User_01_Register - Step 02: Enter to Email textbox with value: testing1215@email.com
[INFO ] [2021-08-30 17:24:21,928] User_01_Register - Step 02: Enter to Email textbox with value: testing27692@email.com
[INFO ] [2021-08-30 17:24:22,032] User_01_Register - Step 02: Enter to Email textbox with value: testing76483@email.com
[INFO ] [2021-08-30 17:24:22,231] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-30 17:24:22,276] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-30 17:24:22,376] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-30 17:24:22,548] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-30 17:24:24,742] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-30 17:24:24,855]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:24:24,857] Post-Condition - Close Browser - firefox
[INFO ] [2021-08-30 17:24:24,858] OS name = windows 10
[INFO ] [2021-08-30 17:24:28,272] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-30 17:24:28,423]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:24:28,425] Post-Condition - Close Browser - edge
[INFO ] [2021-08-30 17:24:28,425] OS name = windows 10
[INFO ] [2021-08-30 17:24:58,254] Post-Condition - Close Browser - chrome
[INFO ] [2021-08-30 17:24:58,254] OS name = windows 10
[INFO ] [2021-08-30 17:25:10,459] chrome not reachable
  (Session info: chrome=92.0.4515.159)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'ADMIN', ip: '192.168.1.9', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 92.0.4515.159, chrome: {chromedriverVersion: 92.0.4515.107 (87a818b10553..., userDataDir: C:\Users\Admin\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:63591}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: a383a9322ff85cbd40aa7f099a4364f3
[INFO ] [2021-08-30 18:06:25,598] --------START delete file in folder---------
[INFO ] [2021-08-30 18:06:25,598] --------START delete file in folder---------
[INFO ] [2021-08-30 18:06:25,602] --------END delete file in folder---------
[INFO ] [2021-08-30 18:06:25,605] --------END delete file in folder---------
[INFO ] [2021-08-30 18:06:25,598] --------START delete file in folder---------
[INFO ] [2021-08-30 18:06:25,607] --------END delete file in folder---------
[INFO ] [2021-08-30 18:06:25,624] Pre-Condition - Open browser 'chrome' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 18:06:25,624] Pre-Condition - Open browser 'edge' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 18:06:25,624] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 18:06:35,679] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 18:06:36,068]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:06:36,071] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 18:06:40,079] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 18:06:40,329]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:06:40,330] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 18:06:41,437] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 18:06:41,729] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 18:06:42,736] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 18:06:42,994] User_01_Register - Step 06: Click to Email textbox with value: testing31495@email.com
[INFO ] [2021-08-30 18:06:43,389] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 18:06:43,807] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 18:06:44,071] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 18:06:45,371] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 18:06:45,995] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 18:06:46,173] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 18:06:46,321]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:06:46,321] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 18:06:46,505] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 18:06:46,692] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 18:06:46,747]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:06:46,747] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 18:06:47,028] User_01_Register - Step 06: Click to Email textbox with value: testing58142@email.com
[INFO ] [2021-08-30 18:06:47,523] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 18:06:47,943] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 18:06:48,287] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 18:06:48,688] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 18:06:49,084] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 18:06:49,353] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 18:06:49,489] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 18:06:49,600] User_01_Register - Step 06: Click to Email textbox with value: testing60182@email.com
[INFO ] [2021-08-30 18:06:49,673]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:06:49,684] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 18:06:49,825] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 18:06:49,995] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 18:06:50,119] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 18:06:50,948] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 18:06:51,050]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:06:51,051] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 18:06:52,428] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 18:06:52,685]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:06:52,686] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 18:06:53,658] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 18:06:53,767]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:06:53,771] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 18:06:54,526] User_01_Register - Step 02: Enter to Email textbox with value: testing31495@email.com
[INFO ] [2021-08-30 18:06:54,729] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 18:06:54,902]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:06:54,905] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 18:06:54,966] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-30 18:06:55,246] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-30 18:06:55,590] User_01_Register - Step 02: Enter to Email textbox with value: testing60182@email.com
[INFO ] [2021-08-30 18:06:55,790] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-30 18:06:55,973] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-30 18:06:56,986] User_01_Register - Step 02: Enter to Email textbox with value: testing58142@email.com
[INFO ] [2021-08-30 18:06:57,468] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-30 18:06:58,603] Post-Condition - Close Browser - firefox
[INFO ] [2021-08-30 18:06:58,603] OS name = windows 10
[INFO ] [2021-08-30 18:06:58,620] Tried to run command without establishing a connection
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'ADMIN', ip: '192.168.1.9', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 91.0.2, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20210823123856, moz:geckodriverVersion: 0.29.0, moz:headless: false, moz:processID: 21488, moz:profile: C:\Users\Admin\AppData\Loca..., moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10.0, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: 1e578fff-50a2-49f2-a441-c8d1cb7ae596
[INFO ] [2021-08-30 18:06:59,548] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-30 18:07:33,606] Post-Condition - Close Browser - edge
[INFO ] [2021-08-30 18:07:33,609] OS name = windows 10
[INFO ] [2021-08-30 18:07:36,136] Post-Condition - Close Browser - chrome
[INFO ] [2021-08-30 18:07:36,137] OS name = windows 10
[INFO ] [2021-08-30 18:07:45,834] chrome not reachable
  (Session info: MicrosoftEdge=92.0.902.84)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'ADMIN', ip: '192.168.1.9', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: org.openqa.selenium.edge.EdgeDriver
Capabilities {acceptInsecureCerts: false, browserName: msedge, browserVersion: 92.0.902.84, javascriptEnabled: true, ms:edgeOptions: {debuggerAddress: localhost:60019}, msedge: {msedgedriverVersion: 92.0.902.84 (c04f45e8f08ccf..., userDataDir: C:\Users\Admin\AppData\Loca...}, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: 0ed0b163fbfd727a0da195293c245fac
[INFO ] [2021-08-30 18:07:48,345] chrome not reachable
  (Session info: chrome=92.0.4515.159)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'ADMIN', ip: '192.168.1.9', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 92.0.4515.159, chrome: {chromedriverVersion: 92.0.4515.107 (87a818b10553..., userDataDir: C:\Users\Admin\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:62258}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: f2cad3c876887588aa81bee406e49a6f
[INFO ] [2021-08-30 18:10:52,910] --------START delete file in folder---------
[INFO ] [2021-08-30 18:10:52,910] --------START delete file in folder---------
[INFO ] [2021-08-30 18:10:52,910] --------START delete file in folder---------
[INFO ] [2021-08-30 18:10:52,911] --------END delete file in folder---------
[INFO ] [2021-08-30 18:10:52,912] --------END delete file in folder---------
[INFO ] [2021-08-30 18:10:52,911] --------END delete file in folder---------
[INFO ] [2021-08-30 18:10:52,927] Pre-Condition - Open browser 'chrome' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 18:10:52,927] Pre-Condition - Open browser 'edge' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 18:10:52,927] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 18:11:01,361] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 18:11:01,850] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 18:11:01,890]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:11:01,894] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 18:11:02,078]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:11:02,078] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 18:11:06,853] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 18:11:07,178] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 18:11:07,507] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 18:11:07,804] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 18:11:07,830] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 18:11:08,030]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:11:08,030] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 18:11:08,060] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 18:11:08,245] User_01_Register - Step 06: Click to Email textbox with value: testing92153@email.com
[INFO ] [2021-08-30 18:11:08,746] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 18:11:08,830] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 18:11:09,196] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 18:11:09,245] User_01_Register - Step 06: Click to Email textbox with value: testing63457@email.com
[INFO ] [2021-08-30 18:11:09,562] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 18:11:09,757] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 18:11:09,912] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 18:11:10,180] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 18:11:10,259] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 18:11:10,430] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 18:11:10,555] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 18:11:10,586] User_01_Register - Step 06: Click to Email textbox with value: testing74621@email.com
[INFO ] [2021-08-30 18:11:10,755] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 18:11:10,920] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 18:11:11,128] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 18:11:12,245] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 18:11:12,373]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:11:12,373] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 18:11:13,093] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 18:11:13,221]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:11:13,221] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 18:11:13,536] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 18:11:13,651]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:11:13,651] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 18:11:13,792] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 18:11:14,245] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 18:11:14,365]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:11:14,375] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 18:11:16,235] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 18:11:16,391]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:11:16,394] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 18:11:17,021] User_01_Register - Step 02: Enter to Email textbox with value: testing74621@email.com
[INFO ] [2021-08-30 18:11:17,192] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-30 18:11:17,325] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-30 18:11:18,180] User_01_Register - Step 02: Enter to Email textbox with value: testing92153@email.com
[INFO ] [2021-08-30 18:11:18,490] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-30 18:11:18,757] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-30 18:11:20,159] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-30 18:11:20,306]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:11:20,309] Post-Condition - Close Browser - firefox
[INFO ] [2021-08-30 18:11:20,310] OS name = windows 10
[INFO ] [2021-08-30 18:11:23,030] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-30 18:11:59,661] Post-Condition - Close Browser - chrome
[INFO ] [2021-08-30 18:11:59,662] OS name = windows 10
[INFO ] [2021-08-30 18:12:11,825] chrome not reachable
  (Session info: chrome=92.0.4515.159)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'ADMIN', ip: '192.168.1.9', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 92.0.4515.159, chrome: {chromedriverVersion: 92.0.4515.107 (87a818b10553..., userDataDir: C:\Users\Admin\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:63570}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: 85fe4846d4c8df548c048d2438e84458
[INFO ] [2021-08-30 18:14:20,594] --------START delete file in folder---------
[INFO ] [2021-08-30 18:14:20,596] --------END delete file in folder---------
[INFO ] [2021-08-30 18:14:20,611] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 18:14:29,069] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 18:14:29,304]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:14:29,307] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 18:14:30,832] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 18:14:31,170] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 18:14:31,315] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 18:14:31,459] User_01_Register - Step 06: Click to Email textbox with value: testing7220@email.com
[INFO ] [2021-08-30 18:14:31,575] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 18:14:31,702] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 18:14:31,809] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 18:14:33,375] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 18:14:33,477]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:14:33,477] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 18:14:35,991] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 18:14:36,099]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 18:14:36,104] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 18:14:36,443] User_01_Register - Step 02: Enter to Email textbox with value: testing7220@email.com
[INFO ] [2021-08-30 18:14:37,414] Post-Condition - Close Browser - firefox
[INFO ] [2021-08-30 18:14:37,414] OS name = windows 10
[INFO ] [2021-08-30 18:14:37,431] Tried to run command without establishing a connection
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'ADMIN', ip: '192.168.1.9', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 91.0.2, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20210823123856, moz:geckodriverVersion: 0.29.0, moz:headless: false, moz:processID: 8068, moz:profile: C:\Users\Admin\AppData\Loca..., moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10.0, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: 7c115466-2926-4bdd-afb8-9e800e9a6ca9
[INFO ] [2021-09-02 20:21:32,066] --------START delete file in folder---------
[INFO ] [2021-09-02 20:21:32,069] --------END delete file in folder---------
[INFO ] [2021-09-02 20:21:32,083] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-09-02 20:21:33,329] Post-Condition - Close Browser - firefox
[INFO ] [2021-09-02 20:21:33,329] OS name = windows 10
[INFO ] [2021-09-02 20:21:33,329] 
[INFO ] [2021-09-02 20:23:29,699] Post-Condition - Close Browser - firefox
[INFO ] [2021-09-02 20:23:29,700] OS name = windows 10
[INFO ] [2021-09-02 20:23:29,700] 
[INFO ] [2021-09-02 20:25:22,709] Post-Condition - Close Browser - firefox
[INFO ] [2021-09-02 20:25:22,711] OS name = windows 10
[INFO ] [2021-09-02 20:25:22,712] 
[INFO ] [2021-09-02 20:33:02,354] Post-Condition - Close Browser - firefox
[INFO ] [2021-09-02 20:33:02,357] OS name = windows 10
[INFO ] [2021-09-02 20:33:02,357] 
[INFO ] [2021-09-02 20:35:35,846] --------START delete file in folder---------
[INFO ] [2021-09-02 20:35:35,848] --------END delete file in folder---------
[INFO ] [2021-09-02 20:35:35,863] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-09-02 20:35:36,928] Post-Condition - Close Browser - firefox
[INFO ] [2021-09-02 20:35:36,929] OS name = windows 10
[INFO ] [2021-09-02 20:35:36,930] 
[INFO ] [2021-09-02 20:36:39,520] --------START delete file in folder---------
[INFO ] [2021-09-02 20:36:39,522] --------END delete file in folder---------
[INFO ] [2021-09-02 20:36:39,549] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-09-02 20:36:51,473] Post-Condition - Close Browser - firefox
[INFO ] [2021-09-02 20:36:51,474] OS name = windows 10
[INFO ] [2021-09-02 20:36:51,474] 
[INFO ] [2021-09-02 20:40:42,995] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-09-02 20:40:50,614] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-09-02 20:40:50,664] Post-Condition - Close Browser - firefox
[INFO ] [2021-09-02 20:40:50,664] OS name = windows 10
[INFO ] [2021-09-02 20:43:43,895] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-09-02 20:43:51,143] Pre-Condition - Step 01: Click to Login link
[INFO ] [2021-09-02 20:43:52,641] Pre-Condition - Step 01: Set login page cookie
[INFO ] [2021-09-02 20:43:59,414] Pre-Condition - Step 05: Verify Home Page is displayed
[INFO ] [2021-09-02 20:44:59,534] Post-Condition - Close Browser - firefox
[INFO ] [2021-09-02 20:44:59,534] OS name = windows 10
